1.ID,2.Annotation,3.Chromsome,4.Start,5.End,6.Strand,7.GC,8.Identity,9.z_score,10.SCI,11.tblastx_score,12.polyA_RNAseq_MAX,13.small_RNAseq_SUM,14.small_RNAseq_MAX,15.Array_totalRNA_MAX,16.Array_polyA_MAX,17.Array_nonpolyA_MAX,18.histone_mark_only_clusters
bins_13544015,exon_CCDS,chr1,202372918,202373008,-,0.615384615384615,74.73,-0.34,0.85,0.780142,0.767620,0,0,4.53260869565217,567.445652173913,186.923913043478,no_match
bins_13585583,exon_CCDS,chr1,209259087,209259224,-,0.463768115942029,92.75,-1.47,0.88,1.28302,0.087934,0,0,52.875,49.1796875,33.4296875,no_match
bins_735460,ancestral_repeat,chr1,175381675,175381810,+,0.286764705882353,68.38,0.73,0.35,0.504533,0,0,0,0,0,0,no_match
bins_13074331,ancestral_repeat,chr1,82868435,82868524,-,0.433333333333333,66.67,0.15,0.33,0.428979,0,0,0,0,0,0,no_match
bins_898902,ancestral_repeat,chr1,208108534,208108674,+,0.340425531914894,52.74,-1.12,0.28,0.428517,0,0,0,0,0,0,no_match
bins_667105,ancestral_repeat,chr1,162283859,162284006,+,0.344594594594595,50.34,-0.57,0.40,0,0,0,0,0,0,0,no_match
bins_106741,exon_CCDS,chr1,25541997,25542102,+,0.349056603773585,57.50,1.03,0.30,0.855652,7.221692,0,0,1493.33152173913,4613.40739130435,1553.73913043478,no_match
bins_13308675,exon_CCDS,chr1,153716188,153716294,-,0.364485981308411,92.52,0.48,0.62,0.813878,0.384808,0,0,2740,1021.26923076923,613.519230769231,no_match
bins_755295,three_prime_UTR,chr1,179286965,179287062,+,0.285714285714286,37.76,-1.23,0.20,0,0.063151,0,0,110.666666666667,45.2291666666667,69.3958333333333,no_match
bins_12959609,ancestral_repeat,chr1,59712448,59712515,-,0.397058823529412,61.33,1.03,0.37,0.27882,0.192197,0,0,148.5,53.5588235294118,42.1617647058824,no_match
bins_12995424,ancestral_repeat,chr1,66224573,66224671,-,0.404040404040404,49.00,-0.31,0.13,0,0,0,0,0,0,0,no_match
bins_857140,five_prime_UTR,chr1,201364089,201364184,+,0.71875,71.43,-0.73,0.43,0.386392,0.726827,0,0,1023.04166666667,697.5,438.979166666667,no_match
bins_13539236,ancestral_repeat,chr1,201434395,201434505,-,0.387387387387387,34.23,-2.29,0.04,0,0,0,0,0,0,0,no_match
bins_12865723,exon_CCDS,chr1,41819259,41819404,-,0.575342465753425,80.82,-0.22,0.64,0.812918,0.282745,0,0,296.713235294118,602.507352941176,96.5514705882353,no_match
bins_13444794,ancestral_repeat,chr1,180514610,180514693,-,0.44047619047619,69.05,-0.73,0.38,0.380883,0.049091,0,0,0,0,0,no_match
bins_13398236,ancestral_repeat,chr1,171989817,171989937,-,0.388429752066116,60.98,-0.15,0.43,0,0.043455,0,0,192.478260869565,92.1086956521739,80.7934782608696,no_match
bins_13239427,ancestral_repeat,chr1,116499006,116499080,-,0.493333333333333,45.56,-1.09,0.20,0.355575,0.009630,0,0,247.578947368421,158.657894736842,129.039473684211,no_match
bins_606371,three_prime_UTR,chr1,149234427,149234539,+,0.566371681415929,48.28,0.97,0.21,0,1.180847,0,0,432.8125,1037.91071428571,267.321428571429,no_match
bins_12999353,ancestral_repeat,chr1,66790656,66790777,-,0.524590163934426,31.85,1.08,-0.00,0.681319,0.243649,0,0,235.722222222222,172.407407407407,136.046296296296,no_match
bins_13300531,three_prime_UTR,chr1,152045309,152045447,-,0.62589928057554,89.93,-2.09,0.83,0.602691,0.808201,0,0,363.346774193548,491.25,279.362903225806,no_match
bins_949081,ancestral_repeat,chr1,218405105,218405223,+,0.369747899159664,62.18,-0.62,0.12,0.414924,0.151171,0,0,0,0,0,no_match
bins_49776,exon_CCDS,chr1,11691909,11692051,+,0.601398601398601,75.34,-0.36,0.68,1.03796,0.084859,0,0,117.192307692308,41.6923076923077,12.3846153846154,no_match
bins_992217,three_prime_UTR,chr1,231011352,231011467,+,0.310344827586207,57.72,-0.68,0.22,0.400208,0.051845,0,0,25.02,69.25,43.55,no_match
bins_12702132,ancestral_repeat,chr1,5418753,5418900,-,0.47972972972973,61.74,-0.17,0.56,0.366051,0.068175,0,0,64.2352941176471,23.3676470588235,27.3970588235294,no_match
bins_13728124,three_prime_UTR,chr1,245386152,245386233,-,0.341463414634146,50.00,-0.55,0.15,0,0.261088,0,0,743.142857142857,288.511904761905,322.845238095238,no_match
bins_13226742,three_prime_UTR,chr1,114108971,114109084,-,0.385964912280702,62.81,-0.48,0.26,0.337526,0.194306,0,0,494.62037037037,415.212962962963,422.787037037037,no_match
bins_12884014,three_prime_UTR,chr1,45255451,45255541,-,0.384615384615385,61.96,-0.63,0.42,0.393802,0.816625,0,0,154.25,1945.45833333333,239.416666666667,no_match
bins_12818353,three_prime_UTR,chr1,33248815,33248925,-,0.459459459459459,62.99,1.83,0.60,0.417527,14.041279,0.939,43.098,2185.55730769231,8404.635,2045.36038461538,no_match
bins_12781928,ancestral_repeat,chr1,23813165,23813291,-,0.519685039370079,54.48,-1.12,0.21,0,0.048119,0,0,112.516666666667,59.0833333333333,56.3333333333333,no_match
bins_13345382,ancestral_repeat,chr1,161734185,161734312,-,0.2421875,57.05,0.65,0.23,0.315513,0,0,0,318.625,128.375,118.375,no_match
bins_12897524,ancestral_repeat,chr1,48280316,48280450,-,0.577777777777778,67.65,0.36,0.58,0.407982,0.032642,0,0,632.625,2692,347.875,no_match
bins_13316959,exon_CCDS,chr1,155760916,155760987,-,0.597222222222222,63.51,-0.31,0.57,0.401512,0.347771,0,0,3833.85727272727,1969.98863636364,176.539772727273,no_match
bins_741124,ancestral_repeat,chr1,176110163,176110246,+,0.380952380952381,57.14,-0.52,0.28,0.315016,0,0,0,0,0,0,no_match
bins_606095,exon_CCDS,chr1,149182998,149183117,+,0.433333333333333,74.17,-0.43,0.55,1.01524,0.541244,0,0,766.344827586207,1059.38793103448,162.810344827586,no_match
bins_12941273,ancestral_repeat,chr1,57140764,57140903,-,0.314285714285714,59.18,0.66,0.31,0.35147,0,0,0,0,0,0,no_match
bins_104713,three_prime_UTR,chr1,25040292,25040404,+,0.424778761061947,70.18,0.31,0.24,0.367626,2.801571,1.845,8.995,1096.21511627907,5542.77325581395,1413.29651162791,no_match
bins_62649,five_prime_UTR,chr1,15293354,15293471,+,0.627118644067797,88.14,-0.41,0.92,1.09825,0.259041,0,0,48.1339285714286,71.0892857142857,33.6071428571429,no_match
bins_13098624,ancestral_repeat,chr1,87396293,87396376,-,0.285714285714286,69.41,-0.26,0.17,0.299669,0.108258,0,0,20.7727272727273,31.7272727272727,18.2613636363636,no_match
bins_12924064,three_prime_UTR,chr1,54168178,54168297,-,0.283333333333333,51.67,1.38,0.41,0.172247,0.215161,0,0,728.434210526316,1093.78947368421,284.5,no_match
bins_979935,exon_CCDS,chr1,226071633,226071765,+,0.56390977443609,72.18,0.28,0.45,1.02383,0.000812,0,0,81.1935483870968,97.0967741935484,35.5,no_match
bins_519288,exon_CCDS,chr1,109538550,109538673,+,0.532258064516129,83.87,-0.22,0.52,1.09455,13.845510,0,0,48.8534482758621,9400.03793103448,935.629310344828,no_match
bins_641221,three_prime_UTR,chr1,157437820,157437901,+,0.573170731707317,57.32,0.08,0.25,0,0.994797,0,0,216.702380952381,486.297619047619,153.809523809524,no_match
bins_12869328,ancestral_repeat,chr1,42384182,42384327,-,0.726027397260274,53.06,-1.36,0.55,0.175273,0,0,0,451.916666666667,504.484848484848,178.765151515152,no_match
bins_63745,three_prime_UTR,chr1,15581041,15581186,+,0.506849315068493,73.47,0.75,0.59,0.781271,0.142552,0,0,182.955882352941,146.125,99.4926470588235,no_match
bins_827464,ancestral_repeat,chr1,196270252,196270341,+,0.322222222222222,63.74,0.15,0.27,0,0,0,0,0,0,0,no_match
bins_13283748,five_prime_UTR,chr1,148081063,148081113,-,0.549019607843137,73.08,0.56,0.15,0.246305,1.273038,0,0,504.833333333333,823.033333333333,192.066666666667,no_match
bins_738927,ancestral_repeat,chr1,175811581,175811680,+,0.42,48.00,-1.20,0.48,0,0.018570,0,0,136,205.333333333333,120.833333333333,no_match
bins_373035,ancestral_repeat,chr1,79645084,79645144,+,0.377049180327869,57.35,0.41,0.37,0,0,0,0,114.2,94.275,66.6,no_match
bins_736823,ancestral_repeat,chr1,175529388,175529524,+,0.437956204379562,57.24,0.16,0.55,0.48218,0,0,0,0,0,0,no_match
bins_13314656,exon_CCDS,chr1,155077265,155077335,-,0.633802816901408,59.52,-1.14,0.24,0.409946,0.032224,0,0,8.80263157894737,183.855263157895,15.7105263157895,no_match
bins_13220713,ancestral_repeat,chr1,112687626,112687734,-,0.348623853211009,73.45,0.27,0.65,0.701157,0,0,0,0,0,0,no_match
bins_13513874,ncRNA_3019,chr1,197043610,197043680,-,0.394366197183099,30.95,-0.83,0.02,0,0.058111,0,0,82.953125,103.125,81.453125,no_match
bins_966276,ancestral_repeat,chr1,222188939,222189077,+,0.309352517985612,52.52,-0.75,0.44,0.761615,0,0,0,0,0,0,no_match
bins_13281071,ancestral_repeat,chr1,146721245,146721297,-,0.320754716981132,69.81,-0.62,0.65,0,0.128901,0,0,1866.69916666667,420.541666666667,439.104166666667,no_match
bins_12995546,ancestral_repeat,chr1,66237319,66237434,-,0.482758620689655,51.72,-0.76,0.28,0.179814,0,0,0,210.586538461538,76.8942307692308,26.5576923076923,no_match
bins_12760068,exon_CCDS,chr1,19075402,19075550,-,0.610738255033557,83.22,0.12,0.87,1.33381,2.859457,0,0,451.448529411765,2535.09573529412,323.595588235294,no_match
bins_13396815,five_prime_UTR,chr1,171441150,171441254,-,0.457142857142857,58.10,0.03,0.32,0.309811,0.029687,0,0,94.3461538461538,223.403846153846,82.2019230769231,no_match
bins_401472,ancestral_repeat,chr1,84111000,84111076,+,0.285714285714286,63.64,0.02,0.04,0.312696,0.042244,0,0,0,0,0,no_match
bins_12845609,three_prime_UTR,chr1,37955413,37955535,-,0.617886178861789,41.27,0.17,0.19,0,0.650267,0,0,161.169642857143,22.7321428571429,62.6607142857143,no_match
bins_772365,three_prime_UTR,chr1,182162939,182163074,+,0.397058823529412,68.38,0.46,0.29,0.250073,0.724871,0,0,647.9296875,877.4921875,80.2890625,no_match
bins_13132904,three_prime_UTR,chr1,94410649,94410776,-,0.3046875,67.19,0.56,0.32,0.48668,0.070767,0,0,161.022727272727,489.75,136.602272727273,no_match
bins_1855,three_prime_UTR,chr1,939719,939816,+,0.561224489795918,56.12,-0.19,0.05,0.158589,9.974287,0,0,1748.76041666667,4600.86041666667,408.447916666667,no_match
bins_13571394,ancestral_repeat,chr1,206782108,206782215,-,0.481481481481481,54.78,0.18,0.31,0.363271,0,0,0,0,0,0,no_match
bins_189768,three_prime_UTR,chr1,42940435,42940562,+,0.2421875,96.88,-0.57,0.68,0.819571,34.061876,0,0,1340.81669811321,11007.8296226415,1608.25971698113,no_match
bins_255976,ancestral_repeat,chr1,56592426,56592518,+,0.419354838709677,28.07,-0.26,0.05,0,0.029367,0,0,0,0,0,no_match
bins_345271,ncRNA_3019,chr1,73545374,73545516,+,0.412587412587413,54.05,-0.52,0.33,0.579093,0,0,0,39.1060606060606,46.530303030303,42.4393939393939,no_match
bins_13301381,exon_CCDS,chr1,152297673,152297822,-,0.446666666666667,78.67,-1.20,0.82,1.13766,0,0,0,124.814285714286,236.678571428571,129.942857142857,no_match
bins_12705516,exon_CCDS,chr1,6180282,6180405,-,0.411290322580645,90.32,0.89,0.69,1.02192,107.316478,0,0,8064.71,14647.9677419355,4226.14935483871,no_match
bins_13219776,ancestral_repeat,chr1,112536440,112536568,-,0.325581395348837,62.67,0.01,0.28,0.456359,0,0,0,0,0,0,no_match
bins_13107452,ancestral_repeat,chr1,88456848,88456954,-,0.280373831775701,62.04,-0.98,0.43,0,0,0,0,0,0,0,no_match
bins_717790,ncRNA_3019,chr1,172258220,172258329,+,0.7,66.67,-0.27,0.65,0.448478,0.166186,0.948,88.474,1601.34523809524,1627.96428571429,1453.86904761905,no_match
bins_13651609,ancestral_repeat,chr1,223280213,223280274,-,0.306451612903226,68.12,-1.28,0.25,0.365531,0.001162,0,0,0,0,0,no_match
bins_92084,exon_CCDS,chr1,22285741,22285889,+,0.436241610738255,97.33,1.10,0.93,1.26374,6.716912,0,0,6447.14070422535,13091.7436619718,5883.2338028169,no_match
bins_13575316,ancestral_repeat,chr1,207356774,207356914,-,0.319148936170213,51.06,-0.29,0.14,0.550333,0.005227,0,0,0,0,0,no_match
bins_86876,exon_CCDS,chr1,20849605,20849749,+,0.537931034482759,81.38,-1.89,0.76,1.16122,3.891316,0,0,185.348484848485,2000.76515151515,159.515151515152,no_match
bins_12719110,ancestral_repeat,chr1,9157506,9157654,-,0.577181208053691,56.00,-1.19,0.46,0.330357,0.176771,0,0,0,0,0,no_match
bins_526368,three_prime_UTR,chr1,110545194,110545278,+,0.376470588235294,61.63,-1.04,0.64,0.530586,0.269999,0,0,33.7647058823529,113.279411764706,69.0588235294118,no_match
bins_895476,ancestral_repeat,chr1,207612428,207612567,+,0.307142857142857,33.33,-1.27,0.22,0.528053,0,0,0,0,0,0,no_match
bins_637526,exon_CCDS,chr1,156331273,156331401,+,0.627906976744186,89.15,-2.87,0.76,1.18901,0.466862,0,0,136.810344827586,1820.14655172414,607.965517241379,no_match
bins_13343499,three_prime_UTR,chr1,161381658,161381729,-,0.166666666666667,70.83,1.13,0.22,0.319074,0.426413,0,0,26.25,925.3,43.4333333333333,no_match
bins_13301546,three_prime_UTR,chr1,152406180,152406305,-,0.325396825396825,51.54,-1.14,0.10,0.518044,0.086182,0,0,222.711538461538,97.2788461538462,91.5769230769231,no_match
bins_692970,ancestral_repeat,chr1,166905266,166905415,+,0.306666666666667,69.33,-1.98,0.75,0.822155,0,0,0,0,0,0,no_match
bins_13212185,ancestral_repeat,chr1,111100948,111101091,-,0.361111111111111,56.76,-0.54,0.43,0.688865,0,0,0,0,0,0,no_match
bins_747203,exon_CCDS,chr1,177300049,177300188,+,0.514285714285714,90.71,1.47,0.77,1.22368,1.703212,0.744,20.602,2027.90909090909,3784.48484848485,1633.20454545455,no_match
bins_13259500,exon_CCDS,chr1,120185590,120185715,-,0.547619047619048,50.00,0.36,0.36,0.64,0.012370,0,0,2126.65909090909,2027.31818181818,602.863636363636,no_match
bins_13086641,three_prime_UTR,chr1,84883878,84883996,-,0.327731092436975,38.66,-0.62,0.14,0,0.808918,0,0,784.55,1116.16666666667,279.05,no_match
bins_12760255,three_prime_UTR,chr1,19104024,19104080,-,0.614035087719298,55.17,-0.88,0.12,0.367954,0.647094,0,0,802.60125,2272.515625,577.5703125,no_match
bins_607609,exon_CCDS,chr1,149525788,149525865,+,0.576923076923077,74.36,-0.51,0.41,0.501614,0.686086,0,0,1425.19047619048,1388.66666666667,609.392857142857,9;
bins_13378378,three_prime_UTR,chr1,167749000,167749064,-,0.2,60.26,-1.51,0.58,0.321938,0.218046,0,0,0,0,0,no_match
bins_608245,exon_CCDS,chr1,149639554,149639690,+,0.532846715328467,89.78,-0.71,0.87,1.29205,28.543007,0,0,5811.08064516129,12198.6048387097,1899.93548387097,2;
bins_12827107,ancestral_repeat,chr1,34558614,34558720,-,0.439252336448598,48.70,0.49,0.12,0,0,0,0,0,0,0,no_match
bins_13027363,ancestral_repeat,chr1,73716448,73716572,-,0.32,48.55,-2.53,0.19,0.399588,0,0,0,0,0,0,no_match
bins_13284322,three_prime_UTR,chr1,148181504,148181574,-,0.450704225352113,82.19,1.43,0.44,0.246989,1.525488,0,0,798,1086.01315789474,348.828947368421,no_match
bins_12859659,three_prime_UTR,chr1,40859028,40859150,-,0.48780487804878,69.11,0.87,0.71,0.638113,0.468751,0,0,172.517857142857,255.303571428571,46.5089285714286,no_match
bins_201414,exon_CCDS,chr1,44888945,44889048,+,0.605769230769231,86.92,1.33,0.76,0.860561,4.143176,0,0,2212.55769230769,4702.43269230769,892.644230769231,no_match
bins_13247965,ancestral_repeat,chr1,117932525,117932648,-,0.604838709677419,52.42,-0.39,0.33,0.413964,0,0,0,151.5,135.4,210.183333333333,no_match
bins_13293371,exon_CCDS,chr1,150395803,150395914,-,0.544642857142857,68.70,2.61,0.11,0.502183,0.010899,0,0,85.1145833333333,81.34375,35.8854166666667,no_match
bins_723486,ancestral_repeat,chr1,173604841,173604918,+,0.346153846153846,54.76,0.05,0.19,0.27027,0.006488,0,0,65.075,76.2125,26.4625,no_match
bins_12893781,ancestral_repeat,chr1,47840187,47840329,-,0.314685314685315,49.31,-0.12,0.36,0,0,0,0,0,0,0,no_match
bins_25893,exon_CCDS,chr1,6559051,6559194,+,0.472222222222222,75.00,0.40,0.58,1.17467,0.038122,0,0,44.9090909090909,12.3484848484848,34.7878787878788,no_match
bins_739860,ncRNA_3019,chr1,175945514,175945627,+,0.456140350877193,56.93,-0.24,0.37,0.493589,0,0,0,83.3214285714286,136.464285714286,72.9642857142857,no_match
bins_546598,exon_CCDS,chr1,114324651,114324782,+,0.507575757575758,87.12,-0.99,0.54,0.832185,3.303493,0,0,82.7258064516129,2017.72580645161,131.870967741935,no_match
bins_208324,ancestral_repeat,chr1,46902564,46902708,+,0.455172413793103,68.24,-0.55,0.63,0.331184,0.095623,0,0,0,0,0,no_match
bins_42461,exon_CCDS,chr1,10432872,10432999,+,0.7265625,53.12,0.30,0.71,0.519578,0.208390,0,0,952.025,1137.76666666667,506.833333333333,no_match
bins_660077,exon_CCDS,chr1,161012570,161012649,+,0.4625,91.25,0.00,0.80,0.699178,0.512526,0,0,257.0375,497.35,258.85,no_match
bins_624887,three_prime_UTR,chr1,153257293,153257362,+,0.5,88.73,-1.52,0.66,0.288516,4.774074,0,0,144.220588235294,303.514705882353,118.176470588235,no_match
bins_13293091,exon_CCDS,chr1,150347252,150347335,-,0.607142857142857,66.67,0.09,0.17,0,0.108599,0,0,0,0,0,no_match
bins_12791572,exon_CCDS,chr1,26238849,26238996,-,0.601351351351351,86.49,-0.04,0.90,1.23714,0.071251,0,0,197.96875,295.7890625,151.4765625,no_match
bins_13680111,exon_CCDS,chr1,233368004,233368124,-,0.363636363636364,71.07,0.83,0.66,0.892078,0.841287,0,0,558.230263157895,1884.45447368421,272.848684210526,no_match
bins_84123,three_prime_UTR,chr1,20391876,20391965,+,0.522222222222222,52.75,-1.03,0.32,0,0.771106,0,0,233.217391304348,230.695652173913,177.869565217391,no_match
bins_13667277,three_prime_UTR,chr1,228525377,228525493,-,0.521367521367521,48.33,0.85,0.27,0.202773,1.518604,0,0,249.214285714286,349.660714285714,201.678571428571,no_match
bins_13690311,ancestral_repeat,chr1,236152944,236153088,-,0.393103448275862,65.52,-0.98,0.61,0.569292,0,0,0,0,0,0,no_match
bins_13620007,ancestral_repeat,chr1,216190455,216190595,-,0.368794326241135,59.59,-0.35,0.30,0.387649,0,0,0,0,0,0,no_match
bins_1985,exon_CCDS,chr1,973488,973607,+,0.691666666666667,78.33,-1.55,0.74,1.08388,2.276561,2.606,49.041,1346.86607142857,1871.24107142857,833.446428571429,no_match
bins_13042609,ancestral_repeat,chr1,76922888,76922984,-,0.319587628865979,43.52,0.49,0.02,0.225184,0,0,0,0,0,0,no_match
bins_963245,ancestral_repeat,chr1,221590883,221590956,+,0.27027027027027,44.59,-0.47,0.60,0,0,0,0,48.5138888888889,52.8611111111111,92.8055555555556,no_match
bins_290880,exon_CCDS,chr1,61621550,61621630,+,0.604938271604938,96.30,-1.52,0.96,0.70405,0.586746,0,0,556.464285714286,1284.7619047619,795.559523809524,no_match
bins_861556,exon_CCDS,chr1,202073711,202073818,+,0.444444444444444,83.04,0.18,0.64,0.956166,0.796380,0,0,7901.4375,7537.22159090909,3443.9375,no_match
bins_225330,ancestral_repeat,chr1,50266359,50266504,+,0.465753424657534,64.67,-0.99,0.45,0.626256,0,0,0,0,0,0,no_match
bins_2438,five_prime_UTR,chr1,1099628,1099750,+,0.447154471544715,72.80,-0.60,0.59,0.688187,0.093724,0,0,88.9107142857143,82.9196428571429,82.0089285714286,no_match
bins_13492687,ancestral_repeat,chr1,191656031,191656086,-,0.267857142857143,67.86,-1.62,0.29,0,0.211652,0,0,0,0,0,no_match
bins_676438,ancestral_repeat,chr1,163617267,163617407,+,0.432624113475177,58.04,-0.74,0.16,0.279118,0.043031,0,0,0,0,0,no_match
bins_12856328,exon_CCDS,chr1,39910261,39910328,-,0.764705882352941,69.86,-0.58,0.41,0.515316,0.073166,0,0,192.75,315.583333333333,227.375,no_match
bins_741018,ancestral_repeat,chr1,176094982,176095104,+,0.203252032520325,54.48,-0.41,0.34,0.179883,0.168370,0,0,0,0,0,no_match
bins_13249218,ancestral_repeat,chr1,118115117,118115258,-,0.373239436619718,63.33,0.01,0.55,0.328438,0.026884,0,0,0,0,0,no_match
bins_521176,three_prime_UTR,chr1,109840666,109840783,+,0.415254237288136,62.50,1.48,0.42,0.472,0.507912,0,0,843.705882352941,1053.25,171,no_match
bins_13004904,three_prime_UTR,chr1,67943445,67943534,-,0.322222222222222,77.78,0.24,0.31,0.591412,1.512434,0,0,172.657894736842,5515.30263157895,952.684210526316,no_match
bins_13293804,three_prime_UTR,chr1,150541565,150541644,-,0.25,42.68,0.91,-0.00,0,0,0,0,7.73809523809524,652.047619047619,46.3095238095238,no_match
bins_13668189,exon_CCDS,chr1,228912816,228912959,-,0.576388888888889,65.28,0.31,0.58,0.824142,5.254499,2.171,88.939,79.5151515151515,13609.2454545455,6058.55303030303,no_match
bins_13399050,three_prime_UTR,chr1,172174317,172174422,-,0.415094339622642,83.02,0.14,0.40,0.515538,0.476872,0,0,2211.25,1673.36458333333,1621.63541666667,no_match
bins_177160,exon_CCDS,chr1,40478345,40478417,+,0.315068493150685,82.19,-0.18,0.43,0.503711,0.957507,0,0,2258.10526315789,1724.42105263158,605.868421052632,no_match
bins_13368410,three_prime_UTR,chr1,165667318,165667387,-,0.571428571428571,55.84,-1.74,0.27,0,0.548639,0,0,65.9868421052632,50.4078947368421,93.5394736842105,no_match
bins_265141,ancestral_repeat,chr1,57766359,57766431,+,0.287671232876712,62.16,4.07,0.05,0.275097,0.012976,0,0,0,0,0,no_match
bins_397222,ancestral_repeat,chr1,83535568,83535712,+,0.317241379310345,59.31,0.25,0.31,0.365874,0.005976,0,0,0,0,0,no_match
bins_13243860,ancestral_repeat,chr1,117242081,117242195,-,0.182608695652174,59.31,-0.46,0.37,0.419828,0,0,0,0,0,0,no_match
bins_13201593,three_prime_UTR,chr1,109656800,109656940,-,0.290780141843972,69.50,-0.70,0.54,0.42446,0.705878,0.739,30.772,359.975,635.841666666667,432.258333333333,no_match
bins_13682330,exon_CCDS,chr1,233987264,233987377,-,0.403508771929825,91.23,-0.75,0.87,0.92075,0.244587,0,0,495.018518518519,702.805555555556,810.5,no_match
bins_13222476,five_prime_UTR,chr1,113049928,113050027,-,0.55,53.64,-0.32,0.35,0.165921,0.542710,0,0,253.75,284.08,72.91,no_match
